1. 1.361000e-05 
-1           -1           
2.  2.342000e-05 
-1           -1           
2.  5.985000e-05 
1.  5.500000e-06 
-1           -1           
2.  1.183600e-04 
2.  8.180000e-06 
-1           -1           
2.  1.956100e-04 
2.  1.258000e-05 
1.  6.670000e-06 
-1           -1           
2.  2.910100e-04 
2.  1.756000e-05 
2.  8.990000e-06 
-1           -1           
2.  4.048500e-04 
2.  2.310000e-05 
3.  1.150000e-05 
-1           -1           
2.  5.372800e-04 
2.  2.923000e-05 
4.  1.419000e-05 
-1           -1           
2.  6.883700e-04 
2.  3.593000e-05 
5.  1.705000e-05 
-1           -1           
2.  8.581800e-04 
2.  4.323000e-05 
6.  2.008000e-05 
-1           -1           
2.  1.064000e-03 
2.  6.448000e-05 
6.  3.642000e-05 
1.  5.150000e-06 
-1           -1           
2.  1.294500e-03 
2.  8.946000e-05 
6.  5.655000e-05 
2.  6.890000e-06 
-1           -1           
2.  1.549900e-03 
2.  1.190500e-04 
6.  8.120000e-05 
2.  1.016000e-05 
1.  4.880000e-06 
-1           -1           
2.  1.828500e-03 
2.  1.515500e-04 
6.  1.086700e-04 
2.  1.363000e-05 
2.  6.550000e-06 
-1           -1           
2.  2.130400e-03 
2.  1.871500e-04 
6.  1.391400e-04 
2.  1.721000e-05 
3.  8.380000e-06 
-1           -1           
2.  2.455900e-03 
2.  2.259700e-04 
6.  1.727300e-04 
2.  2.095000e-05
4.  1.034000e-05 
-1           -1           
2.  2.804900e-03 
2.  2.680500e-04 
6.  2.094800e-04 
2.  2.484000e-05 
5.  1.242000e-05 
-1           -1           
2.  3.177600e-03 
2.  3.134300e-04 
6.  2.494300e-04 
2.  2.892000e-05 
6.  1.462000e-05 
-1           -1           
2.  3.583300e-03 
2.  3.711600e-04 
6.  3.016500e-04 
2.  4.050000e-05 
6.  2.375000e-05 
1.  4.220000e-06 
-1           -1           
2.  4.015000e-03 
2.  4.341100e-04 
6.  3.590400e-04 
2.  5.316000e-05 
6.  3.401000e-05 
2.  5.450000e-06 
-1           -1          
2.  4.465800e-03 
2.  4.942900e-04 
6.  4.136800e-04 
2.  6.091000e-05 
6.  3.960000e-05 
1.  7.080000e-06 
2.  5.900000e-06 
-1           -1         
2.  4.940600e-03 
2.  5.574400e-04 
6.  4.712200e-04 
2.  6.861000e-05 
6.  4.510000e-05 
2.  8.390000e-06 
2.  6.280000e-06 
-1           -1           
2.  5.439600e-03 
2.  6.237900e-04 
6.  5.318800e-04 
2.  7.642000e-05 
6.  5.065000e-05 
3.  9.610000e-06 
2.  6.630000e-06 
-1           -1           
2.  5.957600e-03 
2.  6.873400e-04 
6.  5.897400e-04 
2.  7.919000e-05 
6.  5.125000e-05 
5.  6.460000e-06 
1.  5.960000e-06 
-1           -1           
2.  6.510900e-03 
2.  7.664700e-04 
6.  6.629700e-04 
2.  9.258000e-05 
6.  6.209000e-05 
5.  1.185000e-05 
2.  7.250000e-06 
-1           -1           
2.  7.083400e-03 
2.  8.429600e-04 
6.  7.335500e-04 
2.  1.010100e-04 
6.  6.804000e-05 
6.  1.291000e-05 
2.  7.530000e-06 
-1           -1 
2.  7.680700e-03 
2.  9.229500e-04 
6.  8.075400e-04 
2.  1.096900e-04
6.  7.417000e-05
7.  1.393000e-05
2.  7.810000e-06 
-1           -1     
2.  8.302800e-03
2.  1.006500e-03
6.  8.849800e-04
2.  1.186400e-04
6.  8.048000e-05
8.  1.466000e-05
2.  8.090000e-06
-1           -1      
2.  8.943200e-03
2.  1.086100e-03
6.  9.585300e-04
2.  1.212600e-04
6.  8.050000e-05
10. 9.800000e-06
1.  7.110000e-06
-1           -1 
2.  9.622400e-03
2.  1.184400e-03
6.  1.050500e-03
2.  1.374300e-04
6.  9.059000e-05
10. 1.685000e-05
2.  8.610000e-06
-1           -1         
2.  1.033100e-02
2.  1.290700e-03
6.  1.150400e-03
2.  1.577500e-04
6.  1.110100e-04
10. 1.169000e-05
2.  5.000000e-06
1.  4.880000e-06
-1           -1   
2.  1.106700e-02
2.  1.402300e-03
6.  1.255400e-03
2.  1.792500e-04
6.  1.293800e-04
10. 3.819000e-05
2.  1.478000e-05
2.  6.500000e-06
-1           -1   
2.  1.182900e-02
2.  1.519200e-03
6.  1.365700e-03
2.  2.020200e-04
6.  1.489500e-04
10. 5.055000e-05
2.  1.786000e-05
3.  8.120000e-06
-1           -1         
2.  1.261900e-02
2.  1.641500e-03
6.  1.481200e-03
2.  2.261000e-04
6.  1.697700e-04
10. 6.397000e-05
2.  2.099000e-05
4.  9.820000e-06
-1           -1   
2.  1.343500e-02
2.  1.769200e-03
6.  1.602100e-03
2.  2.514900e-04
6.  1.918200e-04
10.  7.845000e-05
2.  2.418000e-05
5.  1.159000e-05
-1           -1           
2.  1.428000e-02
2.  1.902300e-03
2.  1.728300e-03
4.  1.673400e-03
2.  2.781700e-04
2.  2.151200e-04
4.  2.069600e-04
4.  9.535000e-05
6.  9.398000e-05
2.  2.744000e-05
2.  1.343000e-05
4.  1.272000e-05
-1           -1           
2.  1.515900e-02 
2.  2.048000e-03 
2.  1.867100e-03 
4.  1.805100e-03 
2.  3.131800e-04 
2.  2.466900e-04 
4.  2.372900e-04 
4.  1.192000e-04 
6.  1.175700e-04 
2.  3.672000e-05 
2.  2.073000e-05 
4.  1.975000e-05 
1.  4.020000e-06 
-1           -1       
2.  1.606700e-02 
2.  2.200100e-03 
2.  2.012100e-03 
4.  1.942400e-03 
2.  3.503200e-04 
2.  2.803200e-04 
4.  2.695300e-04 
4.  1.449300e-04 
6.  1.430100e-04 
2.  4.639000e-05 
2.  2.847000e-05 
4.  2.720000e-05 
2.  5.100000e-06 
-1           -1           
2.  1.700000e-02 
2.  2.354900e-03 
2.  2.159700e-03 
4.  2.081500e-03 
2.  3.857900e-04 
2.  3.122600e-04 
4.  2.999200e-04 
4.  1.687400e-04 
6.  1.665100e-04 
2.  5.335000e-05 
2.  3.371000e-05 
4.  3.214000e-05 
1.  5.240000e-06 
2.  5.130000e-06 
-1           -1          
2.  1.796200e-02 
2.  2.514600e-03 
2.  2.312200e-03 
4.  2.224800e-03 
2.  4.220600e-04 
2.  3.449300e-04 
4.  3.308800e-04 
4.  1.930900e-04 
6.  1.904900e-04 
2.  5.996000e-05 
2.  3.863000e-05 
4.  3.674000e-05 
2.  6.670000e-06 
2.  6.520000e-06 
-1           -1           
2.  1.894800e-02 
2.  2.676300e-03 
2.  2.466600e-03 
4.  2.369100e-03 
2.  4.559800e-04 
2.  3.752200e-04 
4.  3.592800e-04 
4.  2.148200e-04 
6.  2.118100e-04 
2.  6.345000e-05 
2.  4.058000e-05 
4.  3.836000e-05 
4.  5.940000e-06 
1.  5.760000e-06  
-1           -1           
2.  1.996500e-02 
2.  2.846500e-03 
2.  2.629500e-03 
4.  2.521000e-03 
2.  4.940900e-04 
2.  4.096400e-04 
4.  3.916300e-04 
4.  2.404500e-04 
6.  2.370000e-04 
2.  6.963000e-05 
2.  4.507000e-05 
4.  4.246000e-05 
4.  7.000000e-06 
1.  6.770000e-06 
1.  5.970000e-06 
-1           -1           
2.  2.101200e-02 
2.  3.022400e-03 
2.  2.797900e-03 
4.  2.677600e-03 
2.  5.334200e-04 
2.  4.452400e-04 
4.  4.249500e-04 
4.  2.670100e-04 
6.  2.630700e-04 
2.  7.585000e-05 
2.  4.960000e-05 
4.  4.655000e-05 
4.  8.070000e-06 
2.  7.780000e-06 
1.  6.190000e-06 
-1           -1           
2.  2.208700e-02 
2.  3.203900e-03 
2.  2.971800e-03 
4.  2.838700e-03 
2.  5.740300e-04 
2.  4.820600e-04 
4.  4.592900e-04 
4.  2.945300e-04 
6.  2.900500e-04 
2.  8.214000e-05 
2.  5.419000e-05 
4.  5.066000e-05 
4.  9.150000e-06 
3.  8.790000e-06 
1.  6.380000e-06 
-1           -1           
2.  2.319100e-02 
2.  3.391200e-03 
2.  3.151500e-03 
4.  3.004500e-03 
2.  6.159500e-04 
2.  5.201500e-04 
4.  4.946600e-04 
4.  3.230300e-04 
6.  3.179600e-04 
2.  8.852000e-05 
2.  5.884000e-05 
4.  5.478000e-05 
4.  1.024000e-05 
4.  9.810000e-06 
1.  6.560000e-06 
-1           -1           
2.  2.432100e-02 
2.  3.580000e-03 
2.  3.332600e-03 
4.  3.170600e-03 
2.  6.549400e-04 
2.  5.552500e-04 
4.  5.268000e-04 
4.  3.482400e-04 
6.  3.425100e-04 
2.  9.101000e-05 
2.  5.968000e-05 
4.  5.509000e-05 
4.  8.140000e-06 
6.  7.670000e-06 
-1           -1          
2.  2.548900e-02 
2.  3.783400e-03 
2.  3.528100e-03 
4.  3.350000e-03 
2.  7.038000e-04 
2.  6.001900e-04 
4.  5.685300e-04 
4.  3.829900e-04 
6.  3.765500e-04 
2.  1.016100e-04 
2.  6.841000e-05 
4.  6.314000e-05 
4.  1.247000e-05 
6.  1.186000e-05 
1.  6.890000e-06 
-1           -1           
2.  2.668800e-02 
2.  3.994100e-03 
2.  3.730900e-03 
4.  3.535400e-03 
2.  7.553700e-04 
2.  6.477900e-04 
4.  6.126300e-04 
4.  4.200600e-04 
6.  4.128600e-04 
2.  1.133600e-04 
2.  7.822000e-05 
4.  7.219000e-05 
4.  1.771000e-05 
6.  1.697000e-05 
2.  8.220000e-06 
-1           -1           
2.  2.792100e-02 
2.  4.213800e-03 
2.  3.942500e-03 
4.  3.728400e-03 
2.  8.112400e-04 
2.  6.996200e-04 
4.  6.606700e-04 
4.  4.610400e-04 
6.  4.530000e-04 
2.  1.279000e-04 
2.  9.077000e-05 
4.  8.387000e-05 
4.  2.549000e-05 
6.  2.458000e-05 
2.  1.083000e-05 
1.  4.910000e-06 
-1           -1           
2.  2.918400e-02 
2.  4.440300e-03 
2.  4.160800e-03 
4.  3.926800e-03 
2.  8.690500e-04 
2.  7.533600e-04 
4.  7.103200e-04 
4.  5.035700e-04 
6.  4.946200e-04 
2.  1.428100e-04 
2.  1.036400e-04 
4.  9.580000e-05 
4.  3.349000e-05 
6.  3.239000e-05 
2.  1.339000e-05 
2.  6.280000e-06 
-1           -1           
2.  3.047900e-02 
2.  4.673700e-03 
2.  4.386000e-03 
4.  4.130500e-03 
2.  9.289800e-04 
2.  8.091600e-04 
4.  7.616900e-04 
4.  5.477900e-04 
6.  5.378500e-04 
2.  1.582700e-04 
2.  1.170200e-04 
4.  1.081200e-04 
4.  4.187000e-05 
6.  4.056000e-05 
2.  1.592000e-05 
2.  7.730000e-06 
1.  7.020000e-06 
-1           -1           
2.  3.180500e-02 
2.  4.914200e-03 
2.  4.618200e-03 
4.  4.339700e-03 
2.  9.910800e-04 
2.  8.670900e-04 
4.  8.148500e-04 
4.  5.937400e-04 
6.  5.827400e-04 
2.  1.743300e-04 
2.  1.309700e-04 
4.  1.209200e-04 
4.  5.071000e-05 
6.  4.918000e-05 
2.  1.845000e-05 
2.  9.230000e-06 
2.  8.310000e-06 
-1           -1           
2.  3.316400e-02 
2.  5.161900e-03 
2.  4.857500e-03 
4.  4.554500e-03 
2.  1.055400e-03 
2.  9.272000e-04 
4.  8.698100e-04 
4.  6.414600e-04 
6.  6.293100e-04 
2.  1.910400e-04 
2.  1.455300e-04 
4.  1.342100e-04 
4.  6.004000e-05 
6.  5.826000e-05 
2.  2.101000e-05 
2.  1.077000e-05 
3.  9.630000e-06 
-1           -1           
2.  3.455600e-02 
2.  5.416900e-03 
2.  5.103900e-03 
4.  4.774700e-03 
2.  1.122000e-03 
2.  9.894700e-04 
4.  9.265600e-04 
4.  6.909100e-04 
6.  6.775200e-04 
2.  2.083700e-04 
2.  1.606900e-04 
4.  1.479800e-04 
4.  6.984000e-05 
6.  6.778000e-05 
2.  2.361000e-05 
2.  1.235000e-05 
4.  1.096000e-05 
-1           -1           
2.  3.598500e-02 
2.  5.684900e-03 
2.  5.363200e-03 
4.  5.006100e-03 
2.  1.196400e-03 
2.  1.059500e-03 
4.  9.906800e-04 
4.  7.477000e-04 
6.  7.329800e-04 
2.  2.318600e-04 
2.  1.819700e-04 
4.  1.677600e-04 
4.  8.561000e-05 
6.  8.324000e-05 
2.  3.097000e-05 
2.  1.827000e-05 
4.  1.643000e-05 
1.  3.690000e-06 
-1           -1           
2.  3.744900e-02 
2.  5.960800e-03 
2.  5.630300e-03 
4.  5.243400e-03 
2.  1.273400e-03 
2.  1.132200e-03 
4.  1.057000e-03 
4.  8.066400e-04 
6.  7.904900e-04 
2.  2.563500e-04 
2.  2.042100e-04 
4.  1.883500e-04 
4.  1.021600e-04 
6.  9.946000e-05 
2.  3.839000e-05 
2.  2.430000e-05 
4.  2.200000e-05 
2.  4.640000e-06 
-1           -1           
2.  3.894300e-02 
2.  6.241800e-03 
2.  5.902500e-03 
4.  5.483800e-03 
2.  1.350400e-03 
2.  1.204800e-03 
4.  1.122700e-03 
4.  8.649600e-04 
6.  8.472800e-04 
2.  2.791300e-04 
2.  2.247300e-04 
4.  2.070700e-04 
4.  1.168300e-04 
6.  1.137600e-04 
2.  4.365000e-05 
2.  2.833000e-05 
4.  2.559000e-05 
1.  5.580000e-06 
2.  5.340000e-06 
-1           -1           
2.  4.045600e-02 
2.  6.513300e-03 
2.  6.165300e-03 
4.  5.712800e-03 
2.  1.409900e-03 
2.  1.259900e-03 
4.  1.170500e-03 
4.  9.054900e-04 
6.  8.861400e-04 
2.  2.850100e-04 
2.  2.285800e-04 
4.  2.093500e-04 
4.  1.157900e-04 
6.  1.124400e-04 
1.  6.850000e-06 
2.  6.510000e-06 
2.  4.175000e-05 
4.  2.635000e-05 
1.  2.359000e-05 
2.  4.810000e-06 
-1           -1           
2.  4.201000e-02 
2.  6.799800e-03 
2.  6.442900e-03 
4.  5.954400e-03 
2.  1.480100e-03 
2.  1.325700e-03 
4.  1.228400e-03 
4.  9.559800e-04 
6.  9.348600e-04 
2.  2.992500e-04 
2.  2.406400e-04 
4.  2.195600e-04 
4.  1.222800e-04 
6.  1.185900e-04 
2.  4.330000e-05  
2.  2.726000e-05  
4.  2.426000e-05 
3.  4.890000e-06 
2.  4.890000e-06
-1           -1           
2.  4.359700e-02 
2.  7.093300e-03 
2.  6.727400e-03 
4.  6.200700e-03 
2.  1.551800e-03 
2.  1.392800e-03 
4.  1.287100e-03 
4.  1.007300e-03 
6.  9.843200e-04 
2.  3.135800e-04 
2.  2.527600e-04 
4.  2.297200e-04 
4.  1.286800e-04 
6.  1.246200e-04 
2.  4.480000e-05
2.  2.812000e-05  
4.  2.488000e-05
4.  2.488000e-05
2.  4.960000e-06 
-1           -1           
2.  4.521900e-02 
2.  7.394100e-03 
2.  7.019200e-03 
4.  6.451900e-03 
2.  1.625100e-03 
2.  1.461600e-03 
4.  1.346900e-03 
4.  1.059600e-03 
6.  1.034600e-03 
2.  3.280700e-04 
2.  2.650100e-04 
4.  2.398700e-04 
4.  1.350500e-04 
6.  1.305900e-04 
2.  4.627000e-05
2.  2.896000e-05
4.  2.546000e-05 
5.  5.030000e-06 
2.  5.030000e-06
-1           -1           
2.  4.687600e-02 
2.  7.702300e-03 
2.  7.318200e-03 
4.  6.707900e-03 
2.  1.700100e-03 
2.  1.531900e-03 
4.  1.407700e-03 
4.  1.112900e-03 
6.  1.085800e-03 
2.  3.427700e-04 
2.  2.774300e-04 
4.  2.500600e-04 
4.  1.414000e-04 
6.  1.365200e-04  
2.  4.774000e-05 
2.  2.979000e-05 
4.  2.602000e-05 
6.  5.090000e-06 
2.  5.090000e-06
-1           -1           
2.  4.856800e-02 
2.  8.018100e-03 
2.  7.624800e-03 
4.  6.968800e-03 
2.  1.776900e-03 
2.  1.604000e-03 
4.  1.469600e-03 
4.  1.167200e-03 
6.  1.137800e-03 
2.  3.577000e-04 
2.  2.900500e-04 
4.  2.603000e-04 
4.  1.477600e-04 
6.  1.424400e-04 
2.  9.770000e-06 
2.  9.080000e-06 
4.  4.921000e-05 
6.  3.061000e-05 
1.  2.656000e-05 
2.  5.160000e-06 
-1           -1           
2.  5.030300e-02 
2.  8.349800e-03 
2.  7.947000e-03 
4.  7.242700e-03 
2.  1.864600e-03 
2.  1.686900e-03 
4.  1.541800e-03 
4.  1.231600e-03 
6.  1.199800e-03 
2.  3.813900e-04 
2.  3.113000e-04 
4.  2.788600e-04 
4.  1.621600e-04 
6.  1.563000e-04 
2.  1.703000e-05 
2.  1.620000e-05 
4.  5.466000e-05 
6.  3.483000e-05 
1.  3.018000e-05 
1.  5.190000e-06 
2.  4.850000e-06 
-1           -1           
2.  5.206000e-02 
2.  8.673100e-03 
2.  8.260900e-03 
4.  7.505300e-03 
2.  1.935800e-03 
2.  1.753400e-03 
4.  1.596800e-03 
4.  1.279000e-03 
6.  1.244600e-03 
2.  3.883900e-04 
2.  3.160000e-04 
4.  2.810400e-04 
4.  1.605900e-04 
6.  1.542900e-04 
2.  1.039000e-05 
2.  9.530000e-06 
4.  5.217000e-05 
6.  3.224000e-05 
3.  2.759000e-05 
2.  5.290000e-06 
-1           -1           
2.  5.386100e-02 
2.  9.012500e-03 
2.  8.590700e-03 
4.  7.781000e-03 
2.  2.018200e-03 
2.  1.830900e-03 
4.  1.662100e-03 
4.  1.336600e-03 
6.  1.299500e-03 
2.  4.042000e-04 
2.  3.293800e-04 
4.  2.915600e-04 
4.  1.670700e-04 
6.  1.602400e-04 
2.  1.062000e-05 
2.  9.660000e-06 
4.  5.367000e-05 
6.  3.306000e-05 
4.  2.809000e-05 
2.  5.350000e-06 
-1           -1           
2.  5.569900e-02 
2.  9.360200e-03 
2.  8.928700e-03 
4.  8.061700e-03 
2.  2.102500e-03 
2.  1.910400e-03 
4.  1.728500e-03 
4.  1.395200e-03 
6.  1.355300e-03 
2.  4.203500e-04 
2.  3.430500e-04 
4.  3.022000e-04 
4.  1.736300e-04 
6.  1.662300e-04 
2.  1.080000e-05 
2.  9.730000e-06 
4.  5.519000e-05 
6.  3.389000e-05 
5.  2.858000e-05 
2.  5.420000e-06 
-1           -1           
2.  5.757400e-02 
2.  9.716200e-03 
2.  9.274800e-03 
4.  8.347400e-03 
2.  2.188900e-03 
2.  1.991800e-03 
4.  1.796200e-03 
4.  1.455000e-03 
6.  1.412000e-03 
2.  4.368500e-04 
2.  3.570400e-04 
4.  3.129700e-04 
4.  1.802500e-04 
6.  1.722600e-04 
2.  1.094000e-05 
2.  9.760000e-06 
4.  5.673000e-05 
6.  3.473000e-05 
6.  2.906000e-05 
2.  5.480000e-06 
-1           -1           
2.  5.948800e-02 
2.  1.008100e-02 
2.  9.629400e-03 
4.  8.638100e-03 
2.  2.277400e-03 
2.  2.075200e-03 
4.  1.865100e-03 
4.  1.516000e-03 
6.  1.469800e-03 
2.  4.537300e-04 
2.  3.713700e-04 
4.  3.238700e-04 
4.  1.869500e-04 
6.  1.783300e-04 
2.  1.103000e-05 
2.  9.740000e-06 
4.  5.830000e-05 
6.  3.558000e-05 
7.  2.954000e-05 
2.  5.550000e-06 
-1           -1           
2.  6.144100e-02 
2.  1.045400e-02 
2.  9.992600e-03 
4.  8.933800e-03 
2.  2.368100e-03 
2.  2.160700e-03 
4.  1.935200e-03 
4.  1.578100e-03 
6.  1.528500e-03 
2.  4.710000e-04 
2.  3.860400e-04 
4.  3.349200e-04 
4.  1.937300e-04 
6.  1.844400e-04 
2.  1.109000e-05 
2.  9.670000e-06 
4.  5.990000e-05 
6.  3.644000e-05 
8.  3.001000e-05 
2.  5.610000e-06 
-1           -1           
2.  6.344200e-02 
2.  1.084500e-02 
2.  1.037300e-02 
4.  9.243200e-03 
2.  2.470500e-03 
2.  2.258000e-03 
4.  2.016100e-03 
4.  1.650800e-03 
6.  1.597800e-03 
2.  4.978500e-04 
2.  4.101900e-04 
4.  3.550500e-04 
4.  2.093800e-04 
6.  1.993200e-04 
2.  1.896000e-05 
2.  1.732000e-05 
4.  6.634000e-05 
6.  4.152000e-05 
8.  3.422000e-05 
1.  4.450000e-06 
2.  4.030000e-06 
-1           -1           
2.  6.548200e-02 
2.  1.124500e-02 
2.  1.076300e-02 
4.  9.558300e-03 
2.  2.576000e-03 
2.  2.358100e-03 
4.  2.099000e-03 
4.  1.725500e-03 
6.  1.668700e-03 
2.  5.256900e-04 
2.  4.352700e-04 
4.  3.758200e-04 
4.  2.255900e-04 
6.  2.147100e-04 
2.  2.726000e-05 
2.  2.540000e-05 
4.  7.256000e-05 
6.  4.634000e-05 
8.  3.810000e-05 
2.  5.750000e-06 
2.  5.180000e-06 
-1           -1           
2.  6.756500e-02 
2.  1.165600e-02 
2.  1.116300e-02 
4.  9.879200e-03 
2.  2.684700e-03 
2.  2.461400e-03 
4.  2.184100e-03 
4.  1.802300e-03 
6.  1.741600e-03 
2.  5.546500e-04 
2.  4.614100e-04 
4.  3.973600e-04 
4.  2.424800e-04 
6.  2.307200e-04 
2.  3.614000e-05 
2.  3.404000e-05 
4.  7.881000e-05 
6.  5.115000e-05 
8.  4.189000e-05 
3.  7.010000e-06 
2.  6.300000e-06 
-1           -1           
2.  6.968900e-02 
2.  1.207700e-02 
2.  1.157300e-02 
4.  1.020600e-02 
2.  2.796500e-03 
2.  2.567800e-03 
4.  2.271200e-03 
4.  1.881100e-03 
6.  1.816200e-03 
2.  5.847000e-04 
2.  4.886100e-04 
4.  4.196200e-04 
4.  2.600500e-04 
6.  2.473400e-04 
2.  4.561000e-05 
2.  4.325000e-05 
4.  8.514000e-05 
6.  5.602000e-05 
8.  4.565000e-05 
4.  8.270000e-06 
2.  7.410000e-06 
-1           -1           
2.  7.185600e-02 
2.  1.250800e-02 
2.  1.199300e-02 
4.  1.053800e-02 
2.  2.911600e-03 
2.  2.677400e-03 
4.  2.360500e-03 
4.  1.961800e-03 
6.  1.892700e-03 
2.  6.158300e-04 
2.  5.168300e-04 
4.  4.425900e-04 
4.  2.782600e-04 
6.  2.645400e-04 
2.  5.564000e-05 
2.  5.299000e-05 
4.  9.157000e-05 
6.  6.097000e-05 
8.  4.940000e-05 
4.  9.520000e-06 
1.  8.500000e-06 
2.  8.060000e-06 
-1           -1           
2.  7.406600e-02 
2.  1.295000e-02 
2.  1.242400e-02 
4.  1.087700e-02 
2.  3.030000e-03 
2.  2.790200e-03 
4.  2.451700e-03 
4.  2.044500e-03 
6.  1.970900e-03 
2.  6.480300e-04 
2.  5.460700e-04 
4.  4.662300e-04 
4.  2.970800e-04 
6.  2.822900e-04 
2.  6.621000e-05 
2.  6.326000e-05 
4.  9.812000e-05 
6.  6.601000e-05 
8.  5.315000e-05 
4.  1.079000e-05 
2.  9.600000e-06 
2.  8.390000e-06 
-1           -1           
2.  7.631400e-02 
2.  1.339600e-02 
2.  1.285900e-02 
4.  1.121400e-02 
2.  3.145700e-03 
2.  2.900200e-03 
4.  2.539000e-03 
4.  2.123200e-03 
6.  2.044800e-03 
2.  6.753200e-04 
2.  5.703500e-04 
4.  4.845500e-04 
4.  3.105200e-04 
6.  2.945800e-04 
2.  7.133000e-05 
2.  6.806000e-05 
4.  9.914000e-05 
6.  6.568000e-05 
8.  5.166000e-05 
4.  7.990000e-06 
3.  6.790000e-06 
2.  6.790000e-06
-1           -1          
2.  7.861500e-02 
2.  1.386200e-02 
2.  1.331300e-02 
4.  1.156700e-02 
2.  3.273200e-03 
2.  3.022000e-03 
4.  2.636900e-03 
4.  2.212400e-03 
6.  2.129000e-03 
2.  7.122100e-04 
2.  6.041900e-04 
4.  5.120400e-04 
4.  3.331000e-04 
6.  3.159600e-04 
2.  8.549000e-05 
2.  8.187000e-05 
4.  1.084400e-04 
6.  7.334000e-05 
8.  5.774000e-05 
4.  1.102000e-05 
5.  9.540000e-06 
1.  8.070000e-06 
-1           -1         
2.  8.096000e-02 
2.  1.433600e-02 
2.  1.377600e-02 
4.  1.192200e-02 
2.  3.401400e-03 
2.  3.144300e-03 
4.  2.734000e-03 
4.  2.300700e-03 
6.  2.212200e-03 
2.  7.474000e-04 
2.  6.362800e-04 
4.  5.373900e-04 
4.  3.534800e-04 
6.  3.350500e-04 
2.  9.737000e-05 
2.  9.339000e-05 
4.  1.152300e-04 
6.  7.855000e-05 
8.  6.137000e-05 
4.  1.216000e-05 
6.  1.046000e-05 
1.  8.300000e-06 
-1           -1           
2.  8.335300e-02 
2.  1.482600e-02 
2.  1.425400e-02 
4.  1.228700e-02 
2.  3.536800e-03 
2.  3.273900e-03 
4.  2.836900e-03 
4.  2.394800e-03 
6.  2.300800e-03 
2.  7.874400e-04 
2.  6.731700e-04 
4.  5.671300e-04 
4.  3.782100e-04 
6.  3.584200e-04 
2.  1.135000e-04 
2.  1.091300e-04 
4.  1.257300e-04 
6.  8.734000e-05 
8.  6.830000e-05 
4.  1.598000e-05 
6.  1.396000e-05 
2.  9.550000e-06 
-1           -1           
2.  8.579800e-02 
2.  1.533000e-02 
2.  1.474600e-02 
4.  1.266000e-02 
2.  3.678700e-03 
2.  3.409700e-03 
4.  2.944600e-03 
4.  2.493700e-03 
6.  2.393900e-03 
2.  8.314300e-04 
2.  7.139700e-04 
4.  6.003200e-04 
4.  4.063500e-04 
6.  3.851300e-04 
2.  1.329500e-04 
2.  1.281600e-04 
4.  1.391600e-04 
6.  9.903000e-05 
8.  7.796000e-05 
4.  2.240000e-05 
6.  2.001000e-05 
2.  1.236000e-05 
1.  5.460000e-06 
-1           -1           
2.  8.829000e-02 
2.  1.584700e-02 
2.  1.525100e-02 
4.  1.304000e-02 
2.  3.824300e-03 
2.  3.549300e-03 
4.  3.054600e-03 
4.  2.594700e-03 
6.  2.489000e-03 
2.  8.767200e-04 
2.  7.560200e-04 
4.  6.343000e-04 
4.  4.352300e-04 
6.  4.124900e-04 
2.  1.530400e-04 
2.  1.478100e-04 
4.  1.528300e-04 
6.  1.109100e-04 
8.  8.764000e-05 
4.  2.881000e-05 
6.  2.603000e-05 
2.  1.505000e-05 
2.  7.000000e-06 
-1           -1           
2.  9.083200e-02 
2.  1.637600e-02 
2.  1.576800e-02 
4.  1.342500e-02 
2.  3.973900e-03 
2.  3.692700e-03 
4.  3.166900e-03 
4.  2.698000e-03 
6.  2.586000e-03 
2.  9.234300e-04 
2.  7.994300e-04 
4.  6.691600e-04 
4.  4.649500e-04 
6.  4.406100e-04 
2.  1.738700e-04 
2.  1.681700e-04 
4.  1.668600e-04 
6.  1.231200e-04 
8.  9.746000e-05 
4.  3.537000e-05 
6.  3.217000e-05 
2.  1.769000e-05 
2.  8.600000e-06 
1.  6.350000e-06 
-1           -1           
2.  9.342400e-02 
2.  1.691800e-02 
2.  1.629700e-02 
4.  1.381700e-02 
2.  4.127600e-03 
2.  3.840200e-03 
4.  3.281500e-03 
4.  2.803500e-03 
6.  2.685100e-03 
2.  9.716400e-04 
2.  8.443000e-04 
4.  7.049600e-04 
4.  4.955600e-04 
6.  4.695400e-04 
2.  1.955000e-04 
2.  1.893000e-04 
4.  1.813400e-04 
6.  1.357300e-04 
8.  1.075200e-04 
4.  4.216000e-05 
6.  3.851000e-05 
2.  2.033000e-05 
2.  1.025000e-05 
2.  7.440000e-06 
-1           -1           
2.  9.606800e-02 
2.  1.747300e-02 
2.  1.684000e-02 
4.  1.421500e-02 
2.  4.285500e-03 
2.  3.991800e-03 
